User-ID,Location,Age
240643,"niceville, florida, usa",
240700,"waldorf, maryland, usa",15.0
240756,"guyton, georgia, usa",41.0
240829,"durham, north carolina, usa",23.0
240906,"whistler, british columbia, canada",
241204,"marrickville, new south wales, australia",23.0
241306,"colfax, north carolina, usa",32.0
241548,"saratoga, california, usa",44.0
241614,"philadelphia, pennsylvania, usa",20.0
241666,"san francisco, california, usa",35.0
241749,"freeburg, ,",
241980,"ashburn, virginia, usa",35.0
242006,"santo domingo, distrito nacional, dominican republic",30.0
242073,"aldergrove, british columbia, canada",28.0
242083,"fairview, new mexico, usa",24.0
242106,"covington, virginia, usa",28.0
242143,"fort frances, ontario, canada",
242247,"livonia, michigan, usa",42.0
242299,"orlando, florida, usa",25.0
242361,"greencastle, pennsylvania, usa",
242528,"lindstrom, minnesota, usa",44.0
242646,"ft myers beach, florida, usa",
242824,"belton, texas, usa",21.0
243065,"royal oak, michigan, usa",
243077,"ann arbor, michigan, usa",34.0
243142,"westerville, ohio, usa",51.0
243236,"modesto, california, usa",50.0
243294,"geismar, louisiana, usa",25.0
243312,"ann arbor, michigan, usa",36.0
243360,"east elmhurst, new york, usa",
243585,"goodyear, arizona, usa",56.0
243700,"milwaukee, wisconsin, usa",
243720,"hickory, north carolina, usa",
243759,"lock haven, pennsylvania, usa",51.0
243879,"los angeles, california, usa",32.0
243891,"cary, north carolina, usa",
243929,"chicago, illinois,",63.0
243930,"montreuil, seine saint-denis, france",43.0
243942,"baltimore, maryland, usa",
244171,"moline, illinois, usa",51.0
244277,"inverness, scotland, united kingdom",44.0
244286,"howell, new jersey, usa",22.0
244349,"los banos, california, usa",40.0
244420,"kenmore, ,",
244593,"huntsville, alabama, usa",33.0
244627,"shelbyville, tennessee, usa",32.0
244657,"chicago, illinois, usa",32.0
244662,"old perlican, newfoundland, canada",29.0
244685,"rockvale, tennessee,",
244688,"st. petersburg, florida, usa",26.0
244736,"forest grove, oregon, usa",23.0
244994,"ostermundigen, bern, switzerland",
245295,"puchong, selangor, malaysia",24.0
245371,"halifax, nova scotia, canada",26.0
245410,"san antonio, texas, usa",28.0
245534,"toronto, ontario, canada",
245568,"springport, michigan, usa",
245645,"phoenix, arizona, usa",
245649,"greensboro, north carolina, usa",27.0
245650,"lakeland, florida, usa",
245827,"albuquerque, ,",
245864,"superior, wisconsin, usa",46.0
245963,"saint louis, missouri, usa",
246000,"saratoga, california, usa",20.0
246156,"eastbourne, england, united kingdom",32.0
246247,"akron, ohio, usa",29.0
246311,"lynnwood, washington, usa",35.0
246437,"killeen, texas, usa",37.0
246470,"kimberling city, missouri, usa",31.0
246507,"san francisco, california, usa",35.0
246513,"virginia beach, virginia, usa",23.0
246617,"derby, england, united kingdom",27.0
246634,"dana point, california, usa",
246655,"mooresville, north carolina, usa",
246671,"melbourne, victoria, australia",27.0
246759,"singapore, n/a, singapore",23.0
246776,"gympie, queensland, australia",21.0
246959,"oegstgeest, zuid-holland, netherlands",49.0
247055,"daly city, california, usa",25.0
247060,"portland, oregon, usa",
247129,"kuching, sarawak, malaysia",26.0
247201,"derby, western australia, australia",
247240,"port of spain, maraval, trinidad and tobago",31.0
247241,"avalon, wisconsin, usa",37.0
247423,"morgan hill, california, usa",
247429,"marshfield, wisconsin, usa",39.0
247447,"long beach, california, usa",19.0
247752,"wake forest, north carolina, usa",30.0
247840,"alexandria, virginia, usa",
247852,"snellville, georgia, usa",
248464,"portland, oregon, usa",30.0
248468,"hewitt, new jersey, usa",44.0
248477,"dandridge, tennessee, usa",17.0
248496,"coquitlam, british columbia, canada",
248718,"hyde park, new york, usa",43.0
248850,"verdon, nebraska, usa",48.0
249111,"calgary, alberta, canada",
249223,"erdenheim, pennsylvania, usa",
249407,"nashville, tennessee, usa",22.0
249628,"whitney, texas, usa",51.0
249695,"halifax, nova scotia, canada",35.0
249723,"round rock, texas, usa",32.0
249862,"sugar land, texas, usa",
249894,"duncansville, pennsylvania, usa",
249924,"san francisco, california, usa",38.0
249958,"westmont, illinois, usa",12.0
249989,"lansing, michigan, usa",
250184,"renton, washington, usa",
250300,"n/a, n/a, singapore",
250330,"riverdale, new york, usa",
250359,"lÃ¼nen, nordrhein-westfalen, germany",23.0
250405,"columbus, ohio, usa",55.0
250510,"st. louis, missouri, usa",
250645,"thunder bay, ontario, canada",22.0
250683,"london, ontario, canada",41.0
250709,"chicago, illinois, usa",
250764,"cove, oregon, usa",
250925,"milton, ontario, canada",33.0
250936,"jacksonville, florida, usa",36.0
250962,"vancouver, british columbia, canada",24.0
251003,"latonia, kentucky, usa",37.0
251140,"redding, california, usa",25.0
251164,"trabuco canyon, california, usa",59.0
251339,"bayboro, north carolina, usa",46.0
251394,"portland, maine, usa",25.0
251422,"cumberland, maryland, usa",23.0
251495,"mundelein, illinois, usa",54.0
251613,"sonoma, california, usa",34.0
251642,"farmington hills, michigan, usa",57.0
251843,"homer city, pennsylvania, usa",
251844,"lisboa, lisboa, portugal",30.0
252071,"catawba, wisconsin, usa",32.0
252222,"mississauga, ontario, canada",21.0
252287,"boynton beach, florida, usa",58.0
252347,"springfield, virginia, usa",52.0
252695,"lincoln, nebraska, usa",
252820,"montreal, quebec, canada",33.0
252827,"sheffield, england, united kingdom",36.0
252843,"ogden, utah, usa",
252848,"vinton, virginia, usa",32.0
252865,"olympia, washington, usa",30.0
253005,"huntsville, alabama, usa",43.0
253106,"westchester county, new york, usa",45.0
253482,"vallejo, california, usa",24.0
253556,"modesto, california, usa",31.0
253580,"midland, ontario, canada",52.0
253629,"gulf breeze, florida, usa",
253771,"palm springs, florida, usa",49.0
253821,"fulton, missouri, usa",
253855,"edmonton, alberta, canada",29.0
253867,"roanoke, virginia, usa",
253871,"mechanicsville, maryland, usa",26.0
254053,"hackettstown, new jersey, usa",27.0
254144,"collinsville, texas, usa",23.0
254160,"millbrae, california, usa",33.0
254201,"milwaukee, wisconsin, usa",25.0
254206,"tucson, arizona, usa",31.0
254241,"orange park, florida, usa",35.0
254299,"the dalles, oregon, usa",55.0
254377,"niles, michigan, usa",50.0
254405,"nanticoke, pennsylvania, usa",33.0
254465,"maryville, tennessee, usa",22.0
254467,"walnut creek, california, usa",29.0
254676,"chicago, illinois,",
254822,"hamilton, ontario, canada",
254899,"browns mills, new jersey, usa",54.0
254971,"boise, idaho, usa",53.0
255078,"pewaukee, wisconsin, usa",49.0
255092,"corrales, new mexico, usa",
255218,"anaheim, california, usa",46.0
255489,"sherman oaks, california, usa",
255546,"las vegas, nevada, usa",42.0
255618,"scottsdale, arizona, usa",30.0
255719,"columbus, ohio, usa",30.0
255814,"york, england, united kingdom",29.0
256167,"temecula, california, usa",14.0
256247,"sydney, new south wales, australia",35.0
256402,"huntsville, alabama, usa",34.0
256407,"florissant, missouri, usa",58.0
256507,"melbourne, victoria, australia",26.0
256843,"isle of palms, south carolina, usa",40.0
256844,"gulfport, mississippi, usa",36.0
257024,"houston, ,",38.0
257028,"chicago heights, illinois, usa",31.0
257204,"akron, ohio, usa",32.0
257548,"ray, michigan usa, ,",45.0
257700,"slippery rock, pennsylvania, usa",22.0
258084,"mobile, alabama, usa",47.0
258152,"calgary, alberta, canada",29.0
258185,"livermore, maine, usa",37.0
258270,"fpo, ap, okinawa, japan",
258329,"ward, colorado, usa",26.0
258352,"jackson, michigan, usa",
258534,"mcqueeney, texas, usa",32.0
258690,"calgary, alberta, canada",
258884,"belvidere, illinois, usa",
258938,"los angeles, california, usa",27.0
259004,"copenhagen, n/a, denmark",28.0
259006,"saginaw, michigan, usa",28.0
259035,"edmonton, alberta, canada",38.0
259078,"fairbanks, alaska, usa",49.0
259118,"philadelphia, pennsylvania, usa",34.0
259259,"woodruff, south carolina, usa",30.0
259260,"fair haven, michigan, usa",56.0
259264,"molalla, ,",45.0
259320,"foster city, california, usa",41.0
259378,"winthrop, western australia, australia",46.0
259380,"blue springs, missouri, usa",
259430,"mission, texas, usa",24.0
259625,"meridian, texas, usa",
259629,"carrollton, texas, usa",51.0
259829,"madison, wisconsin, usa",44.0
259901,"thompson, manitoba, canada",
259930,"miami, florida, usa",25.0
260183,"st catharines, ontario, canada",25.0
260699,"toledo, ohio, usa",42.0
260897,"chicago, illinois, usa",25.0
260944,"stratford, connecticut, usa",
261105,"basel, basel-stadt, switzerland",50.0
261603,"san bernardino, california, usa",27.0
261829,"fpo, ap, usa",32.0
261998,"seal beach, california, usa",28.0
262040,"vancouver, british columbia, canada",41.0
262399,"glen allen, virginia, usa",48.0
262459,"mountain view, california, usa",
262902,"sydney, new south wales, australia",32.0
262998,"melbourne, victoria, australia",
263107,"innsbruck, tirol, austria",24.0
263163,"austin, texas, usa",26.0
263325,"fredericton, new brunswick, canada",27.0
263326,"austin, texas, usa",29.0
263344,"espoo, uusimaa, finland",17.0
263383,"arlington, ,",
263460,"tampa, florida, usa",31.0
263537,"wisconsin rapids, wisconsin, usa",47.0
263645,"st. catharines, ontario, canada",28.0
263877,"victoria, british columbia, canada",44.0
264031,"traverse city, michigan, usa",34.0
264082,"irving, texas, usa",42.0
264152,"boston, massachusetts, usa",
264311,"atlantic highlands, new jersey, usa",29.0
264317,"portela de sacavÃ©m, loures, portugal",25.0
264321,"toronto, ontario, canada",33.0
264525,"quezon city, manila, philippines",17.0
264543,"quincy, massachusetts, usa",
264637,"germantown, maryland, usa",24.0
264657,"st. louis, missouri, usa",23.0
264947,"la mesa, california, usa",
264996,"oneida, tennessee, usa",25.0
265083,"brooklyn, new york, usa",25.0
265115,"vista, california, usa",
265313,"morrisville, north carolina, usa",33.0
265553,"san diego, california, usa",
265607,"west sacramento, california, usa",31.0
265827,"dayton, texas, usa",57.0
265889,"kitchener, ontario, canada",30.0
266056,"hoover, alabama, usa",47.0
266226,"new york, new york, usa",
266229,"kent, washington, usa",24.0
266268,"camden, south carolina, usa",
266283,"walla walla, washington, usa",62.0
266650,"plant city, florida, usa",35.0
266753,"oakland, california, usa",
266807,"tustin, california, usa",35.0
266840,"columbia, south carolina, usa",22.0
266865,"reston, virginia, usa",33.0
266866,"northamptonshire, england, united kingdom",33.0
267033,"tucson, arizona, usa",
267061,"cedar rapids, iowa, usa",
267249,"la habra heights, california, usa",26.0
267409,"las vegas, nevada, usa",34.0
267510,"klang, selangor, malaysia",23.0
267538,"london, ontario, canada",49.0
267635,"bartlesville, oklahoma, usa",69.0
268030,"christchurch, canterbury, new zealand",
268032,"sunnyvale, california, usa",34.0
268110,"westerville, ohio, usa",
268300,"halifax, nova scotia, canada",25.0
268330,"miami, florida, usa",23.0
268544,"colorado springs, colorado, usa",
268622,"upper township, new jersey, usa",36.0
268657,"petaling jaya, selangor darul ehsan, malaysia",20.0
268751,"sheboygan, wisconsin, usa",34.0
268833,"deventer, overijssel, netherlands",40.0
268932,"red deer, alberta, canada",38.0
269157,"ann arbor, michigan, usa",
269321,"walpole, massachusetts, usa",49.0
269386,"roberts, montana, usa",36.0
269439,"austin, texas, usa",38.0
269566,"seattle, washington, usa",9.0
269719,"jacksonville, north carolina, usa",33.0
269738,"houston, texas, usa",29.0
269799,"new york, new york, usa",
269835,"loveland, colorado, usa",25.0
269890,"niles, michigan, usa",27.0
270156,"portland, oregon, usa",41.0
270352,"lombard, illinois, usa",31.0
270554,"fredericton, new brunswick, canada",
270605,"bourbonnais, illinois, usa",
270713,"toronto, ontario, canada",27.0
270801,"boise, idaho, usa",56.0
270820,"west bend, wisconsin, usa",52.0
270829,"paducah, kentucky, usa",30.0
270838,"rosemead, california, usa",53.0
270897,"reno, ,",29.0
270906,"lindsey, ohio, usa",32.0
271144,"albuquerque, new mexico, usa",25.0
271176,"louisville, kentucky, usa",39.0
271195,"elsmere, kentucky, usa",39.0
271245,"seattle, washington, usa",
271284,"alexandria, virginia, usa",50.0
271448,"ona, west virginia, usa",27.0
271460,"saint louis, missouri, usa",63.0
271538,"alexandria, virginia, usa",23.0
271558,"henderson, nevada, usa",35.0
271705,"atlanta, georgia, usa",25.0
272120,"alexandria, virginia, usa",
272225,"morecambe, england, united kingdom",49.0
272573,"poway, california, usa",23.0
273086,"chicago, illinois, usa",33.0
273110,"arco, ,",51.0
273113,"topeka, kansas, usa",18.0
273190,"coconut grove, ,",71.0
273307,"san francisco, california, usa",
273813,"lynchburg, virginia,",
273976,"saratoga, california, usa",20.0
273979,"bloomsburg, pennsylvania, usa",20.0
273993,"roxbury, massachusetts, usa",23.0
274004,"sydenham, london, england, united kingdom",41.0
274056,"seattle, washington, usa",24.0
274061,"gahanna/columbus, ohio, usa",26.0
274301,"frankston, victoria, australia",41.0
274308,"delray beach, florida, usa",33.0
274325,"amsterdam, n/a, netherlands",51.0
274549,"san diego, california, usa",
274634,"wahiawa, hawaii, usa",33.0
274808,"paynesville, , usa",17.0
275020,"new york, new york, usa",
275210,"copenhagen, n/a, denmark",29.0
275281,"albany, new york, usa",36.0
275306,"tyler, texas, usa",24.0
275401,"ne fife, scotland, united kingdom",42.0
275922,"groves, texas, usa",47.0
275970,"pittsburgh, pennsylvania, usa",46.0
276050,"beacon, new york, usa",30.0
276165,"las vegas, nevada, usa",20.0
276231,"livingston, texas, usa",
276463,"providence, rhode island, usa",26.0
276641,"porto, porto, portugal",25.0
276680,"hopewell junction, new york, usa",55.0
276688,"fort lee, new jersey, usa",
277195,"san francisco, california, usa",54.0
277427,"gilbert, arizona, usa",48.0
277478,"schiedam, zuid-holland, netherlands",31.0
277639,"forsyth, montana, usa",48.0
277928,"grand rapids, michigan, usa",45.0
277965,"chula vista, california, usa",
278026,"east orange, new jersey, usa",56.0
278137,"san antonio, texas, usa",27.0
278144,"storm lake, iowa, usa",48.0
278188,"lake george, new york, usa",34.0
278194,"aptos, california, usa",
278418,"omaha, nebraska, usa",
278535,"oshkosh, wisconsin, usa",
278582,"slidell, louisiana, usa",
278633,"sandy, utah, usa",
278843,"pismo beach, california, usa",28.0
